10, 4, 67870284853588304, 128, 86, 18-MAY-12, CREDIT
2, 3, 30672303924221400, 511, 61, 26-MAR-12, CASH
2, 1, 22726084519985700, 604, 108, 20-JUL-12, CREDIT
3, 1, 67870284853588304, 655, 96, 12-AUG-12, CASH
7, 1, 23608208583544300, 135, 231, 25-SEP-12, CHECK
6, 1, 41798963710557296, 545, 217, 12-AUG-12, CHECK
12, 1, 49156084348044200, 434, 127, 13-APR-12, CHECK
6, 1, 1014539156935710, 533, 85, 16-JAN-12, CASH
5, 2, 78342449038102800, 102, 247, 22-DEC-12, CASH
8, 4, 27894664869130500, 538, 210, 15-DEC-12, CHECK
13, 3, 15309895217664700, 202, 16, 23-JAN-12, CASH
5, 2, 33064248063888600, 533, 193, 12-MAR-12, CHECK
7, 4, 99167767793661408, 215, 122, 16-FEB-12, CHECK
10, 4, 86813893481781104, 117, 256, 17-MAY-12, CHECK
5, 1, 31585870911118100, 511, 155, 20-OCT-12, CASH
8, 4, 57248709854117200, 100, 169, 25-DEC-12, CREDIT
13, 1, 4129209197706730, 700, 133, 25-JUN-12, CREDIT
14, 2, 7336352614540770, 257, 252, 23-APR-12, CREDIT
13, 2, 52799005434659904, 517, 248, 10-DEC-12, CHECK
2, 3, 90624175638571296, 118, 28, 19-APR-12, CHECK
13, 3, 75159124638909408, 166, 183, 22-DEC-12, CASH
8, 2, 28017863855051400, 680, 44, 10-MAY-12, CHECK
7, 4, 12596625724746000, 674, 118, 11-JUL-12, CHECK
12, 1, 93216671929630000, 164, 253, 22-MAY-12, CHECK
15, 2, 64617189512446800, 110, 220, 23-DEC-12, CREDIT
2, 4, 10819234739147000, 150, 257, 20-DEC-12, CREDIT
6, 2, 94457257255017408, 117, 165, 18-MAY-12, CASH
1, 2, 73383162419413200, 308, 62, 17-JUN-12, CREDIT
15, 4, 37814227832460096, 538, 105, 21-DEC-12, CHECK
14, 1, 59435442873941904, 288, 236, 12-DEC-12, CHECK
5, 2, 89934950654407104, 135, 79, 14-FEB-12, CASH
7, 2, 90680479794054496, 500, 255, 23-JAN-12, CREDIT
12, 4, 14124720765409900, 409, 204, 15-MAY-12, CASH
9, 4, 30798645892664800, 284, 247, 21-SEP-12, CREDIT
9, 1, 37899139465056000, 674, 239, 23-FEB-12, CASH
15, 3, 76571297926706000, 326, 124, 17-SEP-12, CREDIT
15, 3, 23768401921481500, 110, 99, 15-APR-12, CHECK
1, 1, 66344128176524800, 319, 71, 17-JUL-12, CHECK
6, 2, 48852552835271504, 533, 232, 10-MAR-12, CREDIT
9, 2, 4179220359643160, 538, 96, 23-DEC-12, CASH
5, 3, 40492283654466200, 551, 172, 15-DEC-12, CREDIT
13, 1, 51932462582510600, 431, 263, 25-AUG-12, CASH
2, 4, 10569784414188500, 604, 92, 26-NOV-12, CHECK
1, 3, 64003768583543696, 100, 244, 20-FEB-12, CHECK
13, 1, 85244570712487600, 169, 28, 22-APR-12, CASH
13, 2, 34654622485825800, 700, 70, 18-APR-12, CREDIT
1, 1, 65821939743180096, 120, 109, 15-DEC-12, CHECK
1, 2, 69429473136791000, 674, 185, 16-MAY-12, CHECK
7, 4, 18925396142841700, 620, 244, 11-NOV-12, CASH
6, 1, 32262150435801400, 120, 232, 14-NOV-12, CHECK
12, 1, 75131430312379296, 215, 254, 16-JUL-12, CHECK
5, 3, 51457270324808600, 202, 71, 26-FEB-12, CASH
2, 1, 73548210654832496, 116, 156, 13-SEP-12, CASH
2, 1, 36082427100978800, 518, 109, 17-SEP-12, CHECK
5, 1, 81678927229384800, 630, 109, 15-OCT-12, CHECK
14, 2, 11572278862553900, 601, 130, 20-SEP-12, CASH
2, 1, 15485562254254800, 475, 181, 21-JUN-12, CREDIT
14, 3, 69982852426237696, 637, 86, 26-SEP-12, CREDIT
5, 3, 58945061682145000, 431, 238, 21-DEC-12, CREDIT
8, 4, 66184372358760704, 125, 264, 14-FEB-12, CREDIT
8, 3, 26465201264342900, 601, 173, 17-FEB-12, CHECK
4, 1, 25530366705184800, 190, 54, 23-MAY-12, CASH
13, 1, 29189629496332200, 617, 21, 14-JUN-12, CREDIT
15, 3, 37420050097785600, 320, 260, 22-JAN-12, CHECK
4, 1, 72992208309910400, 430, 175, 25-MAR-12, CASH
9, 3, 52091138899509696, 533, 178, 15-JAN-12, CASH
10, 3, 17256420908087000, 430, 73, 27-JUL-12, CHECK
2, 2, 95351650117892192, 150, 217, 12-MAY-12, CREDIT
5, 2, 48781045807609104, 675, 136, 27-MAR-12, CREDIT
15, 4, 81331916815465600, 220, 27, 17-NOV-12, CREDIT
7, 1, 85978687442440800, 336, 241, 15-JAN-12, CREDIT
9, 3, 86550853668973600, 108, 184, 23-APR-12, CASH
6, 1, 22947556775156600, 400, 75, 25-MAY-12, CREDIT
11, 3, 1315100599733720, 434, 121, 26-MAY-12, CHECK
12, 1, 26929589789626500, 116, 119, 15-MAR-12, CREDIT
9, 4, 34231772607291900, 655, 215, 14-DEC-12, CASH
1, 4, 65839939607916200, 540, 166, 16-SEP-12, CREDIT
12, 2, 25462713938532200, 325, 129, 22-MAY-12, CASH
12, 1, 34231772607291900, 202, 233, 10-OCT-12, CREDIT
10, 4, 37140837435255200, 408, 183, 20-JUN-12, CREDIT
14, 4, 65692904013903400, 606, 81, 12-SEP-12, CREDIT
13, 3, 93368460959771600, 160, 179, 12-AUG-12, CASH
2, 3, 45000191471464096, 325, 89, 14-JUN-12, CASH
13, 2, 30465242949232000, 150, 135, 26-SEP-12, CHECK
14, 1, 48781045807609104, 325, 152, 13-AUG-12, CHECK
5, 3, 18805779728878000, 533, 193, 17-JUL-12, CASH
15, 3, 52806891205500200, 120, 190, 15-FEB-12, CASH
3, 4, 12259319506028900, 279, 255, 13-MAR-12, CHECK
15, 3, 70601952453237104, 238, 32, 10-AUG-12, CREDIT
14, 4, 48394910748078800, 538, 182, 23-MAY-12, CHECK
14, 4, 63849896794959000, 215, 215, 11-DEC-12, CHECK
5, 3, 69998071702935696, 630, 197, 14-MAY-12, CHECK
13, 1, 3055117041293830, 325, 123, 10-AUG-12, CHECK
13, 2, 66266781674923696, 675, 108, 27-MAR-12, CASH
15, 3, 2617138322551870, 700, 19, 20-MAR-12, CREDIT
7, 4, 93993005386168096, 118, 193, 14-JUN-12, CASH
10, 4, 85571120409412304, 220, 46, 21-MAY-12, CREDIT
8, 2, 70951521766926000, 320, 97, 18-NOV-12, CREDIT
14, 2, 58552167258170800, 475, 83, 19-AUG-12, CREDIT
3, 4, 28388021207772900, 114, 22, 27-MAY-12, CHECK
3, 4, 19426976232263100, 100, 16, 14-JUL-12, CHECK
7, 1, 27894664869130500, 185, 200, 17-APR-12, CASH
7, 3, 77936319397829504, 520, 144, 11-JAN-12, CREDIT
7, 3, 78358804033841904, 170, 231, 19-DEC-12, CASH
12, 2, 9019930700155140, 170, 148, 14-JUN-12, CREDIT
13, 1, 41272858672435800, 238, 68, 27-AUG-12, CREDIT
1, 4, 21875372873111300, 431, 254, 17-MAR-12, CHECK
10, 4, 86530883654702896, 108, 50, 17-NOV-12, CASH
14, 1, 24543419869496500, 400, 134, 20-SEP-12, CHECK
15, 4, 31741528221143100, 198, 240, 19-MAR-12, CREDIT
15, 4, 48254805193866704, 638, 146, 13-OCT-12, CREDIT
5, 1, 66830665944494896, 538, 45, 22-SEP-12, CREDIT
9, 3, 73351928950450304, 435, 216, 18-APR-12, CHECK
5, 4, 39230030992587696, 329, 240, 16-NOV-12, CHECK
13, 4, 14777477606587900, 160, 90, 20-FEB-12, CREDIT
2, 2, 98687599700457200, 329, 91, 13-NOV-12, CREDIT
3, 2, 40479361404416200, 109, 69, 15-SEP-12, CASH
7, 3, 98170873800723200, 197, 54, 18-SEP-12, CREDIT
4, 2, 62733804477829400, 278, 246, 22-AUG-12, CREDIT
12, 4, 49026459023978704, 306, 149, 24-AUG-12, CREDIT
2, 4, 13219663944936900, 110, 57, 24-MAY-12, CREDIT
1, 4, 50323139856650304, 108, 163, 10-JAN-12, CHECK
7, 2, 33584893238419300, 434, 260, 21-JUL-12, CREDIT
5, 2, 9261621014316320, 190, 57, 17-DEC-12, CREDIT
12, 2, 5088855143741860, 475, 246, 16-DEC-12, CHECK
12, 3, 45336177847837104, 516, 46, 13-MAR-12, CREDIT
8, 2, 32127158009885500, 476, 118, 25-MAY-12, CREDIT
12, 1, 60329658010462304, 511, 230, 22-AUG-12, CREDIT
9, 3, 1085446161841450, 130, 201, 15-AUG-12, CREDIT
13, 1, 10795946401461300, 435, 94, 18-AUG-12, CHECK
6, 4, 33467115532040600, 675, 173, 14-OCT-12, CHECK
7, 3, 44786604086640096, 102, 118, 23-APR-12, CASH
2, 3, 99051564566757104, 169, 156, 22-DEC-12, CREDIT
4, 4, 8054205149778550, 320, 208, 23-SEP-12, CREDIT
15, 3, 44594239730557696, 604, 261, 17-JUN-12, CREDIT
11, 4, 87626473343599504, 108, 18, 10-JAN-12, CREDIT
3, 1, 77710894323689296, 198, 42, 13-MAR-12, CASH
4, 4, 13481548366228000, 117, 126, 17-JUN-12, CHECK
9, 4, 14124720765409900, 675, 71, 17-FEB-12, CASH
14, 1, 21910302723869700, 284, 97, 18-AUG-12, CASH
2, 4, 44258424751301200, 163, 157, 16-OCT-12, CREDIT
12, 1, 62608118803544800, 163, 214, 22-DEC-12, CREDIT
1, 4, 43770276311745400, 680, 262, 20-SEP-12, CHECK
1, 4, 61663377012916400, 637, 131, 20-JAN-12, CREDIT
2, 2, 42058598105977904, 630, 205, 20-DEC-12, CHECK
7, 1, 61663377012916400, 638, 24, 15-NOV-12, CREDIT
8, 1, 19607185664907800, 604, 181, 16-MAY-12, CHECK
10, 3, 88979244085057792, 516, 51, 16-JUN-12, CASH
14, 3, 85349777249636608, 477, 144, 27-MAR-12, CHECK
14, 4, 54683122803548496, 637, 250, 25-MAY-12, CASH
12, 1, 36482006878849600, 238, 19, 19-JUL-12, CASH
4, 2, 17031527980020300, 135, 80, 13-MAY-12, CHECK
4, 1, 86942064150144096, 100, 255, 13-AUG-12, CASH
2, 2, 75708370352843600, 288, 261, 11-MAR-12, CASH
6, 2, 54156272222630896, 108, 30, 20-SEP-12, CASH
6, 1, 34285940041088500, 412, 74, 16-OCT-12, CHECK
4, 4, 50425572961530400, 674, 129, 19-SEP-12, CASH
11, 3, 46877179708757000, 202, 218, 13-AUG-12, CHECK
10, 3, 74544590029709408, 511, 160, 14-MAY-12, CASH
13, 2, 25280962336541500, 114, 162, 17-DEC-12, CHECK
5, 1, 49473003705568096, 545, 193, 15-JUN-12, CHECK
7, 3, 30548248368164800, 700, 193, 17-JAN-12, CASH
5, 1, 53568485729897400, 412, 96, 17-JUN-12, CASH
5, 4, 36191474561532096, 520, 80, 18-JUN-12, CHECK
15, 4, 47957132693634400, 431, 234, 13-DEC-12, CHECK
4, 3, 78290561328722000, 220, 86, 12-JUN-12, CASH
12, 1, 38156197878623200, 619, 225, 14-JUN-12, CHECK
8, 3, 58864441667289000, 430, 157, 17-FEB-12, CASH
10, 2, 33571528085421700, 336, 141, 12-JAN-12, CHECK
5, 1, 78205789740896800, 100, 245, 16-NOV-12, CASH
5, 1, 12863462756688200, 105, 105, 16-MAR-12, CHECK
2, 1, 76571297926706000, 110, 255, 15-NOV-12, CASH
7, 1, 3842977546117380, 278, 254, 17-DEC-12, CREDIT
4, 3, 15309895217664700, 320, 20, 24-NOV-12, CREDIT
13, 4, 24435320441142800, 630, 257, 10-FEB-12, CREDIT
9, 1, 99968831369416192, 128, 246, 24-MAR-12, CASH
8, 4, 48781045807609104, 680, 122, 23-FEB-12, CREDIT
6, 1, 51468324442223104, 700, 81, 26-SEP-12, CHECK
5, 2, 66116142012902200, 617, 96, 14-DEC-12, CHECK
2, 1, 39877142769911800, 135, 64, 13-AUG-12, CREDIT
4, 4, 33869514070352200, 306, 242, 23-OCT-12, CREDIT
7, 3, 18886460626979000, 100, 222, 11-MAR-12, CREDIT
4, 2, 26465201264342900, 128, 63, 12-OCT-12, CASH
12, 2, 67949689940733000, 475, 97, 18-SEP-12, CHECK
10, 4, 3520963626683130, 100, 129, 22-DEC-12, CASH
8, 3, 74966068168390000, 400, 175, 19-MAR-12, CASH
7, 2, 39484825480192304, 238, 112, 24-MAY-12, CASH
13, 2, 98779354051169296, 536, 95, 19-NOV-12, CHECK
4, 1, 4329887446242130, 190, 237, 22-DEC-12, CREDIT
8, 2, 92351081057745696, 412, 213, 23-FEB-12, CREDIT
4, 1, 76994661865950304, 215, 61, 11-FEB-12, CASH
5, 4, 35085111351340100, 150, 138, 21-NOV-12, CHECK
3, 3, 58668416614620600, 197, 70, 27-AUG-12, CHECK
4, 3, 84083212682441792, 215, 264, 26-OCT-12, CHECK
4, 4, 60389450542543104, 169, 211, 13-AUG-12, CREDIT
12, 2, 44636660354052096, 620, 179, 12-MAR-12, CASH
15, 2, 47472206131618496, 604, 171, 27-MAY-12, CREDIT
9, 2, 53536792638088496, 675, 146, 22-OCT-12, CHECK
3, 4, 70954802184342200, 220, 47, 22-SEP-12, CHECK
15, 3, 7623980883930970, 553, 208, 10-OCT-12, CASH
8, 3, 26929589789626500, 447, 191, 19-DEC-12, CREDIT
6, 1, 10298312692411400, 100, 232, 24-JUL-12, CASH
10, 2, 5567717055883570, 400, 198, 26-FEB-12, CREDIT
3, 4, 27601446589737700, 197, 124, 21-NOV-12, CREDIT
13, 1, 89040555847154704, 533, 83, 16-NOV-12, CHECK
3, 3, 40492283654466200, 185, 97, 21-JAN-12, CREDIT
7, 2, 26894981418957600, 118, 173, 27-NOV-12, CREDIT
12, 3, 97483070001798592, 125, 219, 16-JUN-12, CASH
7, 1, 15934323314433800, 185, 115, 15-AUG-12, CASH
14, 3, 50484367944936896, 105, 183, 24-NOV-12, CREDIT
3, 1, 71612100839032400, 620, 38, 24-MAY-12, CASH
5, 3, 38112208255354496, 538, 259, 14-JUN-12, CREDIT
11, 4, 11505580326159900, 679, 237, 20-OCT-12, CASH
5, 1, 75447520129640000, 257, 168, 24-APR-12, CHECK
11, 4, 18789690357374200, 329, 135, 23-DEC-12, CHECK
4, 4, 25964142154537500, 520, 16, 26-DEC-12, CREDIT
8, 3, 13001917449261500, 500, 251, 27-JUN-12, CASH
3, 2, 67065578325391696, 619, 120, 10-MAY-12, CASH
15, 1, 25133525390169500, 638, 145, 27-MAY-12, CHECK
13, 4, 61406239422307800, 197, 156, 13-NOV-12, CREDIT
7, 2, 86229139322223392, 150, 43, 20-JUL-12, CASH
10, 3, 63433392785511400, 606, 151, 12-DEC-12, CREDIT
10, 2, 14874510270784600, 102, 194, 11-OCT-12, CASH
9, 1, 21653117621790000, 675, 117, 12-NOV-12, CHECK
7, 4, 48698443370359400, 166, 84, 14-MAY-12, CREDIT
4, 4, 65752397487036304, 202, 113, 11-OCT-12, CHECK
5, 1, 94688590010228000, 102, 192, 15-MAY-12, CASH
10, 1, 32275441751998600, 517, 43, 17-SEP-12, CHECK
4, 4, 74876455559057696, 277, 66, 11-FEB-12, CASH
11, 3, 53560894509585504, 150, 257, 23-DEC-12, CREDIT
4, 1, 42930749875964704, 408, 244, 13-AUG-12, CASH
8, 3, 44836607029699000, 655, 72, 25-DEC-12, CREDIT
7, 3, 60925769918568600, 434, 206, 13-SEP-12, CASH
15, 1, 62408304434583400, 515, 160, 25-SEP-12, CREDIT
2, 4, 81001833273787104, 700, 27, 12-MAY-12, CHECK
4, 1, 8717702895995460, 655, 110, 20-FEB-12, CREDIT
15, 4, 31741528221143100, 160, 189, 20-MAR-12, CREDIT
11, 3, 64487464309174496, 164, 55, 18-DEC-12, CASH
8, 2, 79761273902754400, 336, 66, 22-JUN-12, CREDIT
11, 1, 8986365340620640, 336, 234, 10-SEP-12, CASH
13, 4, 702665099928555, 431, 82, 17-JAN-12, CREDIT
10, 2, 18534299680021800, 169, 163, 15-JUN-12, CASH
2, 3, 94291666280377296, 116, 18, 23-FEB-12, CHECK
11, 3, 73290681244853296, 400, 15, 22-APR-12, CHECK
10, 2, 69468254664497600, 435, 91, 24-MAR-12, CHECK
7, 1, 71898495467154800, 163, 261, 12-DEC-12, CASH
12, 1, 66266781674923696, 570, 190, 13-JUL-12, CREDIT
13, 2, 70628760474770200, 400, 237, 25-APR-12, CREDIT
3, 4, 88724708290228992, 570, 28, 23-OCT-12, CREDIT
10, 3, 39868843659186600, 116, 56, 16-DEC-12, CREDIT
9, 4, 3027971305327570, 570, 166, 26-JAN-12, CREDIT
10, 2, 52399010193186200, 288, 29, 11-JUN-12, CREDIT
4, 4, 3027971305327570, 326, 71, 18-FEB-12, CHECK
14, 4, 45267838119109504, 434, 100, 21-SEP-12, CHECK
11, 3, 71740096176667904, 412, 201, 13-NOV-12, CHECK
8, 2, 76628619530842000, 155, 62, 26-MAR-12, CREDIT
13, 1, 90624175638571296, 308, 140, 19-JAN-12, CHECK
5, 2, 8728635809731300, 679, 19, 17-AUG-12, CASH
10, 4, 45336177847837104, 617, 188, 10-MAY-12, CHECK
6, 3, 65496810798438600, 700, 132, 10-AUG-12, CHECK
3, 2, 93600932527691504, 279, 47, 12-AUG-12, CHECK
8, 2, 34151025515802900, 100, 99, 12-JAN-12, CASH
7, 1, 58050197566237504, 102, 173, 27-JAN-12, CHECK
10, 2, 60802454055834000, 617, 110, 21-JAN-12, CASH
9, 1, 91466269302414800, 536, 245, 15-MAR-12, CHECK
15, 3, 66130689275868600, 435, 87, 23-FEB-12, CHECK
8, 1, 87885699232768192, 408, 93, 12-OCT-12, CREDIT
13, 2, 21516834086275900, 100, 233, 25-NOV-12, CREDIT
10, 1, 11572278862553900, 620, 137, 19-JAN-12, CASH
7, 1, 47531478450809104, 434, 139, 12-JAN-12, CASH
4, 1, 28345771650724400, 536, 247, 13-OCT-12, CREDIT
11, 1, 23854304257262300, 164, 142, 18-AUG-12, CASH
11, 4, 50602396586110000, 110, 178, 11-AUG-12, CHECK
3, 2, 41539491791951800, 570, 171, 24-FEB-12, CHECK
12, 4, 94457257255017408, 275, 262, 21-SEP-12, CHECK
15, 4, 84630599730039392, 108, 88, 16-DEC-12, CHECK
2, 3, 21516834086275900, 679, 154, 22-JUL-12, CASH
3, 2, 22365606208802200, 675, 202, 11-SEP-12, CASH
4, 3, 41272858672435800, 400, 57, 27-SEP-12, CHECK
4, 2, 61766082639305400, 118, 213, 19-JUN-12, CASH
6, 2, 84564416746960992, 540, 186, 18-JAN-12, CASH
3, 2, 96483938493161296, 278, 264, 26-AUG-12, CASH
13, 2, 55474540206330096, 477, 111, 21-MAR-12, CHECK
5, 3, 94319547932540992, 551, 241, 10-NOV-12, CASH
13, 4, 54542665303294400, 477, 155, 15-MAY-12, CHECK
12, 3, 9417052944273190, 517, 28, 19-NOV-12, CASH
9, 1, 46227329832365296, 620, 248, 26-MAR-12, CHECK
5, 4, 11810324864632700, 553, 194, 10-MAY-12, CHECK
10, 4, 34610744545037100, 400, 182, 23-DEC-12, CREDIT
1, 2, 18886460626979000, 329, 213, 15-JAN-12, CASH
9, 1, 96034993925246000, 279, 144, 20-DEC-12, CREDIT
1, 4, 24886042677264700, 190, 95, 24-MAR-12, CASH
9, 3, 8828426501940350, 125, 119, 13-SEP-12, CREDIT
2, 3, 49473003705568096, 220, 36, 21-JUN-12, CASH
1, 1, 57210406958776704, 619, 142, 10-NOV-12, CASH
15, 2, 90835838568249696, 630, 34, 19-APR-12, CHECK
8, 1, 26894981418957600, 100, 96, 10-DEC-12, CASH
12, 4, 2178045626565480, 238, 104, 24-NOV-12, CREDIT
14, 4, 8890687317938530, 630, 56, 11-MAR-12, CHECK
5, 4, 16394024124030200, 512, 259, 21-NOV-12, CASH
2, 4, 55513139541434200, 116, 108, 27-NOV-12, CHECK
3, 4, 23993256815187900, 412, 25, 27-JUN-12, CHECK
11, 1, 14580446201792300, 520, 243, 12-JUL-12, CHECK
11, 1, 59227920415219000, 308, 42, 15-MAR-12, CREDIT
10, 3, 57387371494599104, 135, 118, 12-FEB-12, CHECK
10, 1, 33956396952201800, 475, 72, 14-NOV-12, CHECK
7, 4, 50919976185361800, 570, 55, 11-MAY-12, CASH
5, 3, 19479369849048200, 511, 186, 19-SEP-12, CHECK
10, 1, 5259091739734300, 680, 199, 13-JUL-12, CREDIT
8, 1, 30548248368164800, 700, 174, 21-OCT-12, CREDIT
7, 4, 81437282535736992, 477, 36, 21-DEC-12, CASH
6, 4, 37081017302594600, 430, 188, 14-OCT-12, CHECK
6, 1, 20096919959955800, 190, 189, 13-SEP-12, CREDIT
1, 3, 44836188427343400, 434, 173, 25-JUL-12, CREDIT
14, 4, 78406405953608992, 700, 249, 20-AUG-12, CREDIT
3, 2, 81782561759179904, 110, 218, 16-DEC-12, CREDIT
10, 3, 99848306753738800, 655, 57, 22-FEB-12, CASH
6, 4, 66620312551562304, 197, 135, 14-MAY-12, CHECK
13, 4, 23742204233446700, 619, 165, 12-JUN-12, CREDIT
15, 1, 52239636991519200, 114, 172, 16-AUG-12, CREDIT
1, 3, 72498250794599008, 700, 45, 18-JAN-12, CHECK
6, 2, 35675168150342900, 638, 232, 22-NOV-12, CHECK
7, 1, 96598658926242592, 519, 124, 19-APR-12, CHECK
2, 2, 81605711509085904, 250, 228, 11-APR-12, CASH
3, 3, 55513139541434200, 435, 183, 19-DEC-12, CREDIT
7, 4, 64706925435768200, 477, 130, 22-JAN-12, CREDIT
6, 4, 53290078853312096, 122, 54, 19-MAY-12, CREDIT
2, 3, 34664105210268400, 520, 83, 11-APR-12, CASH
5, 3, 87916239979454592, 275, 206, 25-FEB-12, CHECK
12, 3, 2179165795394180, 476, 214, 23-NOV-12, CREDIT
7, 2, 34876204142392100, 160, 96, 22-JUL-12, CASH
13, 1, 72807825079350208, 336, 172, 11-DEC-12, CREDIT
11, 1, 47696952665789904, 169, 235, 23-AUG-12, CREDIT
13, 3, 38683605556513000, 680, 47, 26-DEC-12, CHECK
14, 3, 32447091439176700, 435, 75, 13-NOV-12, CHECK
12, 3, 71615077618326096, 300, 149, 18-FEB-12, CASH
5, 4, 89508030069000096, 108, 153, 22-JUN-12, CHECK
12, 1, 27851323718389500, 520, 48, 21-MAY-12, CHECK
13, 4, 72783153781167008, 155, 145, 22-AUG-12, CASH
4, 2, 66363750195373000, 160, 61, 11-JUN-12, CHECK
14, 3, 78932925349431904, 516, 254, 24-JUN-12, CHECK
1, 4, 25512534498160100, 606, 200, 11-JUL-12, CREDIT
14, 4, 33571528085421700, 277, 75, 15-SEP-12, CASH
8, 1, 39681566964424896, 655, 42, 18-OCT-12, CHECK
7, 1, 90619720874251600, 130, 17, 16-JUL-12, CHECK
3, 2, 73007817633329504, 538, 102, 20-AUG-12, CASH
4, 3, 67949689940733000, 430, 96, 14-NOV-12, CASH
5, 3, 13651341062143800, 277, 190, 18-APR-12, CASH
13, 2, 15296861296121200, 477, 197, 13-NOV-12, CHECK
13, 3, 16971975756505000, 253, 44, 22-FEB-12, CREDIT
3, 3, 35912384584879500, 117, 264, 11-OCT-12, CREDIT
12, 2, 92984801011619200, 169, 66, 15-JUL-12, CHECK
14, 4, 63382194401322496, 630, 31, 18-JUN-12, CASH
7, 1, 33467115532040600, 447, 20, 23-DEC-12, CHECK
6, 4, 90048761077190896, 447, 209, 16-APR-12, CASH
8, 4, 3584142005270420, 516, 120, 10-SEP-12, CHECK
11, 4, 34671912201831800, 408, 155, 27-APR-12, CHECK
1, 4, 18281480818093100, 674, 84, 22-JAN-12, CHECK
8, 4, 69778175647971296, 325, 18, 23-SEP-12, CHECK
2, 3, 9528835414666880, 253, 107, 22-JUL-12, CREDIT
4, 4, 94203015843507696, 675, 190, 18-NOV-12, CREDIT
8, 4, 77710894323689296, 679, 209, 11-JUN-12, CREDIT
8, 3, 69288560276969696, 700, 117, 10-OCT-12, CHECK
2, 3, 26894981418957600, 604, 74, 22-DEC-12, CHECK
12, 4, 16005378821460800, 700, 194, 22-MAY-12, CASH
13, 1, 87453491945822704, 135, 186, 24-JUN-12, CASH
15, 4, 58615853859048800, 630, 138, 14-APR-12, CREDIT
6, 3, 98604620536359808, 620, 149, 16-NOV-12, CHECK
1, 4, 44636660354052096, 538, 47, 11-AUG-12, CREDIT
14, 3, 3113732900495130, 560, 130, 13-JUL-12, CHECK
2, 4, 94854771554522496, 620, 260, 14-DEC-12, CHECK
3, 3, 66234910105685504, 329, 25, 19-MAR-12, CHECK
6, 4, 44280006157363104, 306, 179, 10-JAN-12, CREDIT
3, 3, 92874898852545600, 306, 15, 15-SEP-12, CREDIT
12, 3, 81847920830018496, 117, 173, 11-MAR-12, CHECK
11, 1, 40110092727812096, 190, 15, 26-OCT-12, CREDIT
10, 4, 88230678342005296, 198, 170, 25-NOV-12, CASH
12, 3, 93648256338283600, 326, 32, 11-OCT-12, CHECK
10, 4, 92857861039211008, 655, 60, 26-OCT-12, CHECK
9, 4, 77993603915865408, 655, 204, 11-MAR-12, CHECK
3, 2, 10706546780696500, 160, 57, 26-MAR-12, CASH
15, 4, 34593351656767700, 110, 252, 23-DEC-12, CREDIT
9, 4, 39584680536204704, 515, 22, 23-MAR-12, CHECK
4, 3, 48487767219690200, 570, 166, 22-SEP-12, CREDIT
13, 1, 19607185664907800, 250, 148, 25-JUL-12, CASH
6, 2, 50244890286048400, 275, 67, 24-DEC-12, CHECK
12, 3, 14893766897429900, 128, 163, 25-JUN-12, CASH
2, 2, 79586478733851200, 166, 214, 15-MAR-12, CREDIT
7, 4, 85571120409412304, 551, 123, 16-NOV-12, CASH
1, 2, 44995743924666096, 279, 192, 24-OCT-12, CHECK
4, 3, 3587977727964360, 109, 246, 22-JUN-12, CREDIT
9, 1, 99307460583066592, 110, 199, 10-JUN-12, CHECK
9, 4, 42536303917771200, 279, 99, 16-JUL-12, CASH
12, 1, 37112504284043504, 329, 142, 19-SEP-12, CREDIT
12, 1, 92857861039211008, 400, 62, 27-DEC-12, CHECK
14, 3, 47721113349029904, 530, 157, 15-MAY-12, CHECK
4, 3, 2971793826411670, 674, 170, 16-JAN-12, CASH
1, 4, 2796630405524820, 288, 172, 15-JUN-12, CREDIT
4, 2, 22763166264660700, 155, 183, 11-AUG-12, CREDIT
9, 1, 75818997638916000, 516, 46, 17-MAR-12, CASH
9, 1, 33584893238419300, 102, 162, 20-AUG-12, CHECK
13, 2, 74410887268052800, 114, 172, 19-SEP-12, CASH
1, 1, 64085667355126304, 128, 176, 21-FEB-12, CASH
13, 4, 56628463988774000, 536, 228, 14-JUN-12, CASH
13, 2, 49669868253343296, 518, 157, 24-MAY-12, CHECK
1, 4, 81639797355152704, 169, 188, 16-JAN-12, CREDIT
14, 1, 92597467790663600, 530, 171, 16-JUL-12, CHECK
12, 2, 62891950921437104, 638, 102, 12-FEB-12, CASH
8, 2, 20096919959955800, 320, 172, 25-OCT-12, CHECK
11, 2, 65855289783892496, 530, 40, 17-JUL-12, CASH
9, 2, 40654972938191296, 511, 119, 17-SEP-12, CHECK
15, 3, 57248709854117200, 166, 46, 19-DEC-12, CASH
15, 2, 43188324783762600, 128, 231, 20-OCT-12, CHECK
1, 4, 26199515078103500, 118, 67, 26-NOV-12, CREDIT
4, 3, 61406239422307800, 679, 234, 11-AUG-12, CREDIT
1, 4, 58981406464547800, 150, 120, 21-OCT-12, CASH
1, 1, 12128409499856200, 250, 112, 10-OCT-12, CREDIT
14, 2, 51854564860995504, 118, 236, 18-MAY-12, CHECK
9, 1, 24556310585021800, 128, 243, 26-JAN-12, CREDIT
4, 1, 47635765247350096, 540, 40, 19-DEC-12, CREDIT
11, 2, 97508762998573104, 118, 148, 13-FEB-12, CREDIT
9, 1, 93966376269997104, 102, 203, 13-MAR-12, CHECK
7, 2, 5418496416759370, 430, 81, 15-MAR-12, CHECK
2, 4, 32410810699043500, 619, 191, 17-NOV-12, CHECK
